work_id	expression_id
"d6eeed44-2bcb-4793-8468-d31d89b54638"	"882d50fa-3e98-4127-803f-7d75604a6bdf"
"9aa68882-0a54-4e59-9eee-ffd19ff1be7b"	"ad82932c-26a2-41c6-9f08-8cee981d2924"
"0fe14bba-78c2-4be0-9ea1-20bb945669f2"	"c65dd77b-4bc7-4be3-b82a-f0a57fdc7cfd"
"ef3a9f9d-2c42-4c84-9bac-6f546ea4f1f5"	"a0ab70e3-7df6-4f67-abfb-e674ff2889f6"
"fab15789-f0f5-4246-859e-f896a8caacaa"	"56964bf7-b759-484d-9d2e-2003f50c6b65"
"660c83ac-224b-40ab-a69a-74ef61192224"	"b2b7bca5-6f31-4e34-a0a0-49c60da36efb"
"4efb54a8-9a89-44b5-a1af-8cf6f1040863"	"8326ae33-2075-473b-a166-6b999a20bd2e"
"5e31b6b2-0f1e-46cc-ad9d-aedd11a74cb9"	"c2e4427e-ce8c-452d-a500-e6e379a7efd7"
"4dcf74ed-fb95-4141-b864-4762045fb41d"	"276e9f64-65e4-49be-a18c-60919eb244df"
"13ee0c26-49db-426b-8f10-a69c719c1e8c"	"1c71b98c-5c8f-4f23-9b35-745455baad71"
